Heat_Number,Date,BOF Grade Code,Hot Metal Addn. Weight,Scrap Addn. Weight,Lime Into Converter,Dolomite Into Converter,Lime Into Ladle,Iron Ore Into Converter,SIMN Into Ladle,FESI Into Ladle,FEMN Into Ladle,Measered O2 Mainblow II,Duration of Mainblow I/II,Measered O2 2nd Blow,HM_P,HM_S,HM_Si,Total_FA_Ladle,HM_Ratio,O2_per_ton_HM,Lime_Dolo_Ratio,SiMn_FA_Fraction,Grade_Encoded,C,Mn,P,S,Si,FeO,CaO,SiO2,Al2O3,MnO,MgO,P2O5,Basicity,Slag_SP_Index
23200435,2023-04-09,1786500D,126.06,6.1,10497.0,501.0,806.0,3744.0,1688.0,270.0,149.0,6194.0,980.0,358.0,0.18472,0.03704,0.90932,2107.0,0.9538438256586425,49.1353323810159,20.95209580834141,0.8011390602748927,2,0.19,0.76,0.025,0.03,0.201,21.744,49.728,18.627,1.009,0.644,4.391,2.126,2.669529740176079,1.2317447736054694
23200432,2023-04-09,IS2062E350BR,124.25,8.68,11238.0,0.0,800.0,4721.0,2430.0,101.0,530.0,6399.0,1376.0,0.0,0.18472,0.03704,0.90932,3061.0,0.9347024749798036,51.50100603580281,11238000000000.0,0.7938582162689337,59,0.2,1.38,0.022,0.028,0.2,9.478,54.575,23.3335,3.887,0.653,5.111000000000001,1.3405,2.338811630847029,1.6632380952380954
23100496,2023-04-10,2830C20MMNC,131.38,8.15,13980.0,1005.0,810.0,6787.0,1712.0,277.0,0.0,6402.0,1031.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,1989.0,0.9415896222966992,48.72887806326132,13.910447761180189,0.8607340372041927,17,0.2,0.77,0.024,0.02,0.2,23.493,51.787,15.641,0.777,0.4,4.54,1.877,3.310765886715254,1.3232911715855373
23100542,2023-04-10,1786500D,128.09,7.53,8862.0,1989.0,782.0,3722.0,1668.0,271.0,0.0,6189.0,985.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,1939.0,0.9444772157429252,48.31758919471999,4.455505279032451,0.8602372356880555,2,0.23,0.79,0.019,0.029,0.214,21.874,51.737,16.49,0.886,0.552,4.642,2.271,3.1372870050330484,1.3485468526000264
23200504,2023-04-10,2830C20MMNC,124.47,7.43,10398.0,2874.0,743.0,4329.0,1698.0,250.0,155.0,6307.0,1223.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,2103.0,0.9436694465432626,50.67084437976484,3.617954070979952,0.8074179743220127,17,0.2,0.78,0.016,0.021,0.21,20.75,53.654,15.818,0.851,0.597,4.522,2.26,3.3917441051899617,1.4671989936831746
23200529,2023-04-10,1786500D,125.7,8.2,11205.0,1986.0,800.0,4390.0,1600.0,267.0,155.0,6308.0,1172.0,367.0,0.1907826086956521,0.043695652173913,0.9720869565217392,2022.0,0.9387602688503454,50.182975337707376,5.641993957701087,0.7912957467849697,2,0.21,0.73,0.015,0.028,0.21,1.745,54.094,28.486,5.282,1.019,7.271,0.121,1.8989012532032155,1.7892961100820322
23200532,2023-04-10,C20MMNATLT,127.2,7.53,10812.0,2661.0,800.0,4483.0,1630.0,263.0,159.0,6487.0,1044.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,2052.0,0.944110443101432,50.99842767255504,4.063134160088665,0.7943469785571178,41,0.2,0.77,0.023,0.027,0.22,23.13,50.068,17.207,0.723,0.9,4.003,2.37,2.9095769409576935,1.2412117606227377
23100545,2023-04-10,2830C20MMNC,132.7,7.53,9333.0,1974.0,862.0,3748.0,1624.0,203.0,0.0,6760.0,1132.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,1827.0,0.9463025030239872,50.94197437791303,4.727963525833471,0.8888888888884023,17,0.22,0.73,0.022,0.023,0.19,1.71,51.41,29.892,6.175,1.017,8.043,0.152,1.7198006222192486,1.6267442964275542
23200511,2023-04-10,IS2062E350BR,120.49,7.43,10440.0,1506.0,737.0,3102.0,2453.0,101.0,456.0,6205.0,1024.0,362.0,0.1907826086956521,0.043695652173913,0.9720869565217392,3010.0,0.9419168230070208,51.49804963024734,6.932270916330058,0.8149501661126861,59,0.2,1.41,0.022,0.022,0.21,20.775,52.978,16.329,0.857,0.602,4.59,2.302,3.244213104715248,1.4277860126667568
23300506,2023-04-10,2062BK1,130.31,8.14,10854.0,1125.0,713.0,5018.0,1729.0,264.0,0.0,6237.0,992.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,1993.0,0.9412062116219488,47.86278873418876,9.647999999991423,0.8675363773201868,6,0.22,0.78,0.023,0.025,0.21,17.369,53.785,18.66,0.866,0.575,4.414,2.615,2.882214243609667,1.4927837912850404
23300503,2023-04-10,2830C25HMN,127.63,7.08,10254.0,1146.0,798.0,6339.0,1749.0,407.0,0.0,6107.0,976.0,336.0,0.1907826086956521,0.043695652173913,0.9720869565217392,2156.0,0.9474426545843112,47.84925174294563,8.947643979049785,0.8112244897955421,18,0.24,0.75,0.014,0.023,0.19,16.856,54.048,18.895,0.917,0.568,4.361,2.652,2.8602878916172734,1.5117475945401655
23300495,2023-04-10,2062BK1,126.88,7.43,10632.0,2028.0,732.0,4514.0,1780.0,302.0,0.0,6569.0,1672.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,2082.0,0.9446802174004566,51.773329129478455,5.242603550293273,0.8549471661859487,6,0.21,0.82,0.019,0.02,0.23,17.638,51.503,19.325,1.515,0.75,4.788,2.657,2.664959122425748,1.3933286440861379
23300492,2023-04-10,2830C20MMNC,123.56,7.43,10644.0,2742.0,663.0,4309.0,1848.0,281.0,0.0,5733.0,1062.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,2129.0,0.9432781128258396,46.39851084455812,3.8818380743968337,0.8680131517140122,17,0.22,0.84,0.024,0.025,0.22,23.67,52.143,15.223,0.657,0.407,4.576,1.834,3.425052548607462,1.340643801100427
23300489,2023-04-10,IS2062E350BR,127.83,7.88,10473.0,2769.0,782.0,5004.0,2423.0,210.0,370.0,6965.0,2317.0,0.0,0.1907826086956521,0.043695652173913,0.9720869565217392,3003.0,0.9419350084670112,54.48642728581329,3.782231852653022,0.8068598068595382,59,0.18,1.36,0.03,0.02,0.2,24.391,49.388,16.548,0.806,0.725,3.982,2.459,2.9843495075231132,1.206350757205667
23200554,2023-04-11,S.TOWER6VAN,118.94,7.28,10413.0,3978.0,806.0,2063.0,2427.0,51.0,425.0,6012.0,941.0,388.0,0.1670416666666666,0.04275,1.0405416666666667,2903.0,0.9423229282131016,50.54649403017869,2.6176470588228717,0.836031691353484,67,0.19,1.35,0.03,0.027,0.18,20.223,51.6,17.117,1.483,0.822,4.566,2.217,3.014370837714686,1.3818590825098418
23200547,2023-04-11,1786500D,125.7,7.43,9159.0,2214.0,803.0,3649.0,1606.0,236.0,0.0,6676.0,2566.0,0.0,0.1670416666666666,0.04275,1.0405416666666667,1842.0,0.94418988957452,53.11058074738973,4.136856368561817,0.8718783930505581,2,0.19,0.7,0.036,0.03,0.198,1.813,54.826,28.474,5.297,1.401,6.09,0.069,1.92540825285338,1.8101558372952984
23300587,2023-04-11,IS2062E350BR,122.67,6.68,10407.0,1752.0,758.0,4456.0,2484.0,157.0,347.0,5961.0,1572.0,0.0,0.1670416666666666,0.04275,1.0405416666666667,2988.0,0.9483571704603916,48.59378821188071,5.940068493147295,0.8313253012045411,59,0.2,1.41,0.026,0.024,0.22,21.53,48.404,18.469,0.805,0.658,4.57,2.318,2.6206821873308064,1.2101000000000002
23300581,2023-04-11,IS2062E350BR,121.94,8.15,11025.0,1788.0,849.0,3900.0,2530.0,0.0,342.0,6060.0,1245.0,0.0,0.1670416666666666,0.04275,1.0405416666666667,2872.0,0.9373510646403465,49.69657208422424,6.166107382546887,0.8809192200554036,59,0.2,1.4,0.028,0.023,0.24,11.6035,48.2095,24.022,4.368,1.8545,6.116,1.211,2.0068059776047953,1.3531921462955945
23300577,2023-04-11,2830C20MMNC,129.37,7.43,10452.0,1692.0,773.0,4068.0,1802.0,257.0,0.0,6029.0,1344.0,0.0,0.1670416666666666,0.04275,1.0405416666666667,2059.0,0.945687134496011,46.60276725634535,6.177304964535356,0.875182127245811,17,0.21,0.8,0.024,0.03,0.21,14.669,52.441,22.152,0.894,0.687,4.709,2.61,2.3672188868324833,1.4241757644886213
23300569,2023-04-11,2830C20MMNC,128.85,0.0,10533.0,1851.0,721.0,3837.0,1753.0,252.0,68.0,6210.0,1291.0,0.0,0.1670416666666666,0.04275,1.0405416666666667,2073.0,0.9999999999922392,48.19557625108114,5.690437601293522,0.8456343463575274,17,0.19,0.76,0.021,0.028,0.21,21.615,51.669,16.746,0.92,0.548,4.63,2.334,3.0852690034035946,1.3468797247275952
23300566,2023-04-11,2830C20MMNC,118.71,7.43,5595.0,1812.0,774.0,3164.0,1785.0,275.0,51.0,6207.0,2978.0,0.0,0.1670416666666666,0.04275,1.0405416666666667,2111.0,0.9410971935869582,52.2870861759558,3.0877483443691567,0.8455708195164161,17,0.19,0.78,0.018,0.026,0.22,21.634,51.609,16.87,0.812,0.548,4.625,2.352,3.0590362159919384,1.3403194390338917
23100578,2023-04-11,IS2062E350BR,128.84,8.28,11301.0,1428.0,794.0,4692.0,2517.0,125.0,562.0,6504.0,1291.0,0.0,0.1670416666666666,0.04275,1.0405416666666667,3204.0,0.9396149358157848,50.48121701295808,7.9138655462129455,0.7855805243443241,59,0.2,1.4,0.023,0.025,0.22,1.796,49.229,29.486,6.539,2.2,8.508,0.137,1.6695153796588327,1.5736662084838409
23100160,2023-04-11,2830C20MMNC,129.59,7.36,10455.0,3726.0,705.0,2879.0,1683.0,294.0,0.0,6643.0,1066.0,0.0,0.1670416666666666,0.04275,1.0405416666666667,1977.0,0.9462577582990416,51.26167142486873,2.8059581320443354,0.8512898330799943,17,0.19,0.8,0.026,0.021,0.21,1.652,53.349,28.923,5.8,2.195,6.49,0.113,1.8444544323053518,1.7447998430141285
23100628,2023-04-12,SEQRFE550D,131.2,8.08,12171.0,2793.0,589.0,3299.0,1655.0,322.0,1.0,6711.0,1109.0,0.0,0.1411379310344827,0.0399999999999999,1.0184137931034485,1978.0,0.9419873635773838,51.15091463375648,4.357679914069331,0.8367037411522564,73,0.21,0.81,0.017,0.023,0.22,19.766,53.061,17.204,0.742,0.786,4.617,2.242,3.0840453356582387,1.4352059722485193
23100602,2023-04-12,1786500D,124.69,8.86,13104.0,876.0,777.0,4071.0,2456.0,135.0,713.0,6506.0,1099.0,0.0,0.1411379310344827,0.0399999999999999,1.0184137931034485,3304.0,0.9336578060581532,52.177399951462206,14.958904109571964,0.7433414043581286,2,0.2,1.18,0.018,0.023,0.214,1.632,46.337,33.726,5.83,2.45,8.571,0.054,1.3738844249414417,1.3104725812381575
23300597,2023-04-12,IS2062E350BR,126.99,8.27,11331.0,2313.0,782.0,4822.0,2641.0,75.0,502.0,6271.0,1105.0,0.0,0.1411379310344827,0.0399999999999999,1.0184137931034485,3218.0,0.9388584947439093,49.38184108946073,4.898832684822785,0.8206960845242944,59,0.2,1.38,0.019,0.03,0.24,20.49,51.704,17.417,0.848,0.953,4.48,2.338,2.9684234699735903,1.363933734304105
23200598,2023-04-12,SEQRFE550D,121.31,9.49,8793.0,2310.0,800.0,4052.0,1728.0,101.0,479.0,6473.0,998.0,0.0,0.1411379310344827,0.0399999999999999,1.0184137931034485,2308.0,0.9274464831733376,53.35916247586053,3.806493506491859,0.7487001733099009,73,0.2,0.87,0.023,0.027,0.2,24.344,50.624,15.394,0.749,0.608,4.537,2.149,3.2883403702500815,1.2739122776114147
23100631,2023-04-12,IS2062E350BR,129.09,7.43,10485.0,1011.0,787.0,4554.0,2452.0,104.0,459.0,6208.0,1000.0,0.0,0.1411379310344827,0.0399999999999999,1.0184137931034485,3015.0,0.9455757398114154,48.09047951004656,10.37091988129538,0.8132669983413555,59,0.2,1.38,0.023,0.025,0.24,19.452,52.826,17.638,0.808,0.781,4.629,2.274,2.9948409773796696,1.4242269014046534
23100633,2023-04-12,SEQRFE550D,131.24,7.43,9966.0,1008.0,840.0,2946.0,1719.0,267.0,0.0,5994.0,1248.0,0.0,0.1411379310344827,0.0399999999999999,1.0184137931034485,1986.0,0.9464195572153572,45.672051203553245,9.886904761894954,0.8655589123862711,73,0.21,0.85,0.027,0.034,0.24,24.021,49.171,16.169,0.696,1.09,5.193,2.074,3.0408781694495977,1.2234331069144835
23100688,2023-04-13,1786500D,125.24,6.49,9621.0,2082.0,769.0,3354.0,1667.0,307.0,37.0,6355.0,999.0,0.0,0.1492105263157894,0.0482631578947368,0.7963157894736842,2011.0,0.9507325590150252,50.74257425702058,4.621037463974726,0.8289408254595579,2,0.18,0.76,0.022,0.037,0.265,3.034,53.992,27.167,5.166,2.484,6.344,0.152,1.9873380447585391,1.787696179060989
23100682,2023-04-13,SEQRFE550D,122.58,8.89,9000.0,1392.0,791.0,3523.0,1712.0,273.0,118.0,6017.0,973.0,280.0,0.1492105263157894,0.0482631578947368,0.7963157894736842,2103.0,0.9323800106417254,49.08631098018366,6.465517241374665,0.8140751307651859,73,0.22,0.83,0.021,0.035,0.23,2.333,46.496,27.909,12.542,2.036,6.997,0.104,1.6659261913292727,1.537413616374037
23100654,2023-04-13,IS2062E350BR,125.64,8.87,14019.0,900.0,501.0,5713.0,2436.0,101.0,240.0,6007.0,1072.0,0.0,0.1492105263157894,0.0482631578947368,0.7963157894736842,2777.0,0.934056947431908,47.811206621714334,15.57666666664936,0.8772056175726045,59,0.2,1.38,0.027,0.016,0.23,18.922,50.544,18.478,1.14,2.616,4.452,2.312,2.735212944423399,1.35140771637122
23300687,2023-04-13,IS2062E350BR,129.72,7.43,9987.0,1041.0,813.0,4328.0,2512.0,98.0,363.0,6208.0,1410.0,0.0,0.1492105263157894,0.0482631578947368,0.7963157894736842,2973.0,0.9458257382359035,47.8569226021596,9.593659942353897,0.8449377732926858,59,0.2,1.41,0.03,0.031,0.23,1.764,53.895,28.414,5.654,2.159,6.377,0.061,1.896709484427239,1.78584446138043
23300690,2023-04-13,IS2062E350BR,128.8,7.08,8913.0,2034.0,762.0,2974.0,2454.0,163.0,443.0,6210.0,1003.0,0.0,0.1492105263157894,0.0482631578947368,0.7963157894736842,3060.0,0.9478952016415374,48.21428571391138,4.38200589970286,0.8019607843134634,59,0.2,1.43,0.026,0.03,0.22,3.724,51.119,29.407,5.14,2.03,6.74,0.174,1.738268498367791,1.5428890498611616
23300734,2023-04-14,1786500D,126.2,9.48,10947.0,2880.0,671.0,3865.0,2488.0,153.0,478.0,5592.0,1052.0,0.0,0.153375,0.0531666666666666,1.0553333333333332,3119.0,0.9301297169742768,44.3106180662099,3.801041666665347,0.7976915678099398,2,0.19,1.25,0.024,0.03,0.247,22.913,51.244,16.134,0.765,0.637,4.62,2.061,3.175952897427951,1.3123335382093835
23300730,2023-04-14,1786550D,125.14,7.43,9219.0,2487.0,768.0,3943.0,1743.0,214.0,0.0,6193.0,1109.0,0.0,0.153375,0.0531666666666666,1.0553333333333332,1957.0,0.9439541374297056,49.48857279807025,3.706875753918896,0.8906489524778279,3,0.21,0.8,0.02,0.04,0.22,22.961,49.486,16.713,0.791,0.937,5.23,2.352,2.9607514658370224,1.247284183994959
23300717,2023-04-14,IS2062E350BR,133.9,0.0,10275.0,2991.0,782.0,2877.0,2509.0,129.0,451.0,6509.0,1142.0,0.0,0.153375,0.0531666666666666,1.0553333333333332,3089.0,0.999999999992532,48.61090365908432,3.4353059177521112,0.8122369698929064,59,0.19,1.4,0.03,0.034,0.24,30.715,45.032,15.471,0.658,0.395,3.896,2.445,2.9105480868665974,0.9749929633879663
23100737,2023-04-14,C20MMNC(BSP),0.0,8.0,9531.0,1659.0,809.0,2824.0,1681.0,283.0,250.0,6423.0,1140.0,384.0,0.153375,0.0531666666666666,1.0553333333333332,2214.0,0.0,6423000000000.0,5.745027124770497,0.7592592592589164,43,0.23,0.85,0.03,0.028,0.21,25.069,49.524,15.791,1.409,0.75,4.205,1.849,3.136018237082067,1.2120114534641835
23200759,2023-04-14,1786550D,127.8,7.68,11196.0,2007.0,800.0,3983.0,1708.0,300.0,0.0,6685.0,1845.0,0.0,0.153375,0.0531666666666666,1.0553333333333332,2008.0,0.9433126660692108,52.308294209293365,5.57847533632009,0.8505976095613293,3,0.23,0.81,0.03,0.03,0.25,22.291,48.081,19.739,0.874,0.578,4.799,2.061,2.4357142857142855,1.1439413766029836
23100782,2023-04-15,1786550D,125.7,8.0,10362.0,2382.0,589.0,1941.0,1709.0,338.0,0.0,6230.0,1088.0,550.0,0.1555555555555555,0.0385555555555555,0.8162592592592594,2047.0,0.9401645474873588,49.56245027804644,4.350125944582556,0.8348803126522546,3,0.21,0.75,0.02,0.03,0.22,0.834,26.856,14.436,2.329,0.536,4.12,0.032,1.860220267368567,1.7586274638203132
23100747,2023-04-15,IS2062E350BR,125.28,7.36,11754.0,1560.0,774.0,5716.0,2519.0,74.0,493.0,6102.0,975.0,317.0,0.1555555555555555,0.0385555555555555,0.8162592592592594,3086.0,0.9445114595827464,48.70689655133536,7.534615384610555,0.8162670123134101,59,0.2,1.35,0.025,0.018,0.2,0.802,52.8,31.553,4.734,1.136,7.282,0.089,1.6733219243202129,1.6318457164049942
23300808,2023-04-15,2830C20MMNC,128.69,8.0,9981.0,1092.0,798.0,3159.0,1638.0,342.0,103.0,6546.0,1048.0,284.0,0.1555555555555555,0.0385555555555555,0.8162592592592594,2083.0,0.9414734069724088,50.8664231871096,9.14010989010152,0.7863658185305874,17,0.21,0.8,0.015,0.03,0.22,1.313,51.358,29.987,5.54,2.106,8.296,0.046,1.7126183806856075,1.6407782498961694
23300766,2023-04-15,S.TOWER6VAN,128.0,0.0,10926.0,1290.0,787.0,3422.0,2512.0,220.0,322.0,5843.0,922.0,0.0,0.1555555555555555,0.0385555555555555,0.8162592592592594,3054.0,0.9999999999921876,45.64843749964338,8.4697674418539,0.8225278323507458,67,0.19,1.31,0.025,0.025,0.23,1.951,53.933,29.227,4.558,2.403,6.285,0.05,1.8452511290543314,1.729786073960037
23300779,2023-04-15,IS2062E350BR,133.9,0.0,10479.0,2694.0,727.0,4930.0,2571.0,58.0,434.0,6597.0,1169.0,0.0,0.1555555555555555,0.0385555555555555,0.8162592592592594,3063.0,0.999999999992532,49.268110529878506,3.8897550111344135,0.8393731635648581,59,0.2,1.36,0.032,0.022,0.21,1.557,55.652,28.275,2.957,2.57,7.281,0.063,1.968170886971283,1.865451010625817
23300776,2023-04-15,S.TOWER6VAN,134.8,0.0,11931.0,2598.0,785.0,4780.0,2485.0,20.0,312.0,6317.0,1155.0,0.0,0.1555555555555555,0.0385555555555555,0.8162592592592594,2817.0,0.9999999999925816,46.86201780380666,4.592378752885068,0.8821441249553134,67,0.18,1.27,0.02,0.025,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23200771,2023-04-15,S.TOWER6VAN,118.28,8.08,10962.0,1539.0,811.0,2955.0,2403.0,125.0,429.0,6215.0,1157.0,254.0,0.1555555555555555,0.0385555555555555,0.8162592592592594,2957.0,0.9360557138260838,52.54480892752329,7.122807017539231,0.8126479540071652,67,0.2,1.33,0.027,0.03,0.27,3.191,50.666,30.665,3.881,2.142,7.561,0.256,1.6521880910454574,1.496470449242402
23100878,2023-04-16,1786550D,129.69,5.48,9705.0,1758.0,815.0,2069.0,1746.0,247.0,0.0,6204.0,990.0,0.0,0.14592,0.03584,0.795,1993.0,0.9594584597102948,47.83715012685761,5.520477815696519,0.8760662318109002,3,0.23,0.78,0.02,0.02,0.22,1.73,49.009,30.385,7.676,1.828,7.092,0.151,1.6128809320081616,1.5259995018059533
23300880,2023-04-16,S.TOWER6VAN,124.56,7.28,9924.0,1968.0,807.0,3102.0,2405.0,187.0,281.0,6532.0,997.0,442.0,0.14592,0.03584,0.795,2873.0,0.9447815533908922,52.44059087947623,5.042682926826706,0.8371040723978986,67,0.2,1.32,0.02,0.014,0.25,19.449,51.902,18.061,1.124,0.795,4.852,1.977,2.873546672572251,1.3836474634107327
23300862,2023-04-16,IS2062E350BR,127.0,7.28,10266.0,1884.0,740.0,3022.0,2498.0,142.0,400.0,6806.0,1491.0,0.0,0.14592,0.03584,0.795,3040.0,0.9457849270111276,53.59055118068039,5.449044585984369,0.8217105263155192,59,0.19,1.38,0.029,0.017,0.22,19.756,49.576,18.836,1.853,0.782,5.043,2.505,2.6318415883633275,1.2845852874873682
23300834,2023-04-16,2830C20MMNC,133.59,0.0,9771.0,894.0,749.0,4232.0,1810.0,309.0,0.0,6718.0,1103.0,350.0,0.14592,0.03584,0.795,2119.0,0.9999999999925144,50.28819522381699,10.929530201330056,0.8541764983478743,17,0.21,0.79,0.036,0.02,0.2,1.911,50.817,29.254,6.735,1.801,7.386,0.073,1.7370364040334985,1.630526856189437
23300811,2023-04-16,2062BK1,121.77,8.0,10005.0,1599.0,757.0,3402.0,1757.0,288.0,0.0,6412.0,3094.0,0.0,0.14592,0.03584,0.795,2045.0,0.9383524697469496,52.65664777816657,6.257035647275637,0.8591687041560591,6,0.21,0.8,0.015,0.023,0.23,1.12,50.548,31.569,6.065,1.649,7.383,0.068,1.6011403230915426,1.546283267054145
23100823,2023-04-16,1786550D,131.3,0.0,9789.0,2241.0,877.0,5431.0,1705.0,277.0,246.0,6373.0,1015.0,0.0,0.14592,0.03584,0.795,2228.0,0.999999999992384,48.537699923468864,4.368139223558961,0.765260323159441,3,0.23,0.81,0.03,0.03,0.21,26.956,44.591,17.223,1.071,0.775,5.658,1.911,2.5888875986994893,1.0093028519692169
23200861,2023-04-16,2062BK1,122.63,7.43,9486.0,2004.0,690.0,2858.0,1661.0,260.0,149.0,6231.0,1058.0,0.0,0.14592,0.03584,0.795,2070.0,0.942872520367962,50.81138383714579,4.733532934129374,0.8024154589368104,6,0.22,0.77,0.014,0.018,0.21,14.474,52.358,22.48,0.892,0.675,4.69,2.617,2.3289889239802495,1.416804221350291
23200864,2023-04-16,EXPORTDSP14,121.12,7.29,9312.0,1992.0,709.0,2625.0,1654.0,267.0,152.0,6301.0,1129.0,626.0,0.14592,0.03584,0.795,2073.0,0.9432287204972885,52.02278731793244,4.674698795178376,0.7978774722620368,55,0.22,0.74,0.018,0.014,0.21,20.49,51.371,17.697,0.881,0.951,4.512,2.346,2.9026443665950956,1.345213155965225
23100826,2023-04-16,2062BK1,128.42,8.15,9087.0,1641.0,928.0,3198.0,1693.0,298.0,0.0,6304.0,1005.0,0.0,0.14592,0.03584,0.795,1991.0,0.9403236435458716,49.08892695803545,5.537477148077064,0.8503264691105724,6,0.22,0.79,0.028,0.025,0.21,20.321,51.258,17.495,1.361,0.812,4.607,2.263,2.9296982167352534,1.3554221646349527
23300893,2023-04-17,EXPORTDSP14,129.06,8.87,9333.0,2706.0,818.0,3352.0,1800.0,206.0,0.0,5333.0,1998.0,0.0,0.1360454545454545,0.0417272727272727,0.7814090909090908,2006.0,0.9356920176833488,41.32186579853308,3.449002217293625,0.8973080757722346,55,0.21,0.76,0.023,0.017,0.19,1.406,48.237,33.249,4.741,1.878,8.652,0.123,1.4507368421052633,1.3918801939058172
23100887,2023-04-17,1786500D,130.45,6.88,10032.0,1329.0,815.0,4465.0,1743.0,321.0,0.0,6465.0,1030.0,0.0,0.1360454545454545,0.0417272727272727,0.7814090909090908,2064.0,0.9499016966362056,49.55921809084279,7.548532731371296,0.8444767441856373,2,0.18,0.8,0.034,0.022,0.215,19.41,50.86,18.843,0.928,0.773,4.88,2.579,2.69900233496073,1.3295341663616878
23300957,2023-04-18,R19,131.65,0.0,10182.0,1566.0,917.0,3528.0,1142.0,238.0,0.0,6352.0,1079.0,0.0,0.13645,0.04035,0.8477,1380.0,0.9999999999924042,48.249145461084325,6.5019157088081085,0.8275362318834583,64,0.48,0.73,0.015,0.028,0.23,25.232,48.32,15.882,1.159,0.807,5.147,1.916,3.0422464269974188,1.1752401799829748
23300954,2023-04-18,1786500D,135.6,0.0,9798.0,1479.0,688.0,4163.0,1705.0,292.0,109.0,6306.0,1008.0,0.0,0.13645,0.04035,0.8477,2106.0,0.9999999999926256,46.50442477841811,6.624746450299781,0.8095916429245918,2,0.2,0.77,0.021,0.035,0.204,24.778,50.047,15.024,0.698,0.588,5.156,2.135,3.3309151414309484,1.2573675351104188
23300950,2023-04-18,2062BK1,132.16,7.42,8997.0,1503.0,710.0,1595.0,1705.0,275.0,129.0,6391.0,1018.0,0.0,0.13645,0.04035,0.8477,2109.0,0.9468405215579108,48.358050847091725,5.986027944107794,0.8084400189659514,6,0.21,0.8,0.022,0.037,0.2,24.69,50.243,14.954,0.696,0.587,5.133,2.128,3.3596121698428623,1.2673224870727708
23100953,2023-04-18,2062BK1,119.19,10.2,11073.0,1995.0,694.0,2457.0,1763.0,298.0,142.0,6259.0,1129.0,0.0,0.13645,0.04035,0.8477,2203.0,0.921168560159818,52.51279469710116,5.550375939846842,0.8002723558779844,6,0.18,0.76,0.015,0.026,0.17,23.052,50.071,16.873,1.501,0.488,3.958,2.488,2.9673462131089243,1.2540950758903973
23100951,2023-04-18,1786500D,120.57,0.0,9459.0,2001.0,724.0,2256.0,1703.0,291.0,0.0,6307.0,1241.0,0.0,0.13645,0.04035,0.8477,1994.0,0.999999999991706,52.30986149081604,4.727136431781745,0.8540621865592507,2,0.22,0.75,0.017,0.026,0.214,25.171,48.288,15.954,1.166,0.803,5.157,1.927,3.026512065183328,1.1741477410883625
23200927,2023-04-18,1786500D,119.64,7.48,9021.0,1989.0,803.0,3546.0,1677.0,290.0,0.0,6019.0,949.0,0.0,0.13645,0.04035,0.8477,1967.0,0.9411579609743458,50.30926111626288,4.535444947207373,0.8525673614637251,2,0.24,0.73,0.018,0.025,0.201,1.513,47.872,33.168,5.204,1.881,8.508,0.125,1.4432753474629927,1.3803125540626264
