Heat_Number,Date,BOF Grade Code,Hot Metal Addn. Weight,Scrap Addn. Weight,Lime Into Converter,Dolomite Into Converter,Lime Into Ladle,Iron Ore Into Converter,SIMN Into Ladle,FESI Into Ladle,FEMN Into Ladle,Measered O2 Mainblow II,Duration of Mainblow I/II,Measered O2 2nd Blow,HM_P,HM_S,HM_Si,Total_FA_Ladle,HM_Ratio,O2_per_ton_HM,Lime_Dolo_Ratio,SiMn_FA_Fraction,Grade_Encoded,C,Mn,P,S,Si
23300075,2023-04-02,C20MMNC(BSP),128.5,0.0,10221.0,2247.0,780.0,4369.0,1756.0,234.0,0.0,6205.0,1042.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,1990.0,0.999999999992218,48.28793774281488,4.548731642187562,0.8824120603010641,43,0.2,0.84,0.022,0.025,0.22
23300072,2023-04-02,2062BK1,132.16,8.31,11304.0,1974.0,837.0,4845.0,1764.0,360.0,0.0,6472.0,1058.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,2124.0,0.9408414608034397,48.97094430955682,5.726443768994059,0.8305084745758802,6,0.2,0.84,0.017,0.019,0.21
23100087,2023-04-02,2062BK1,126.0,9.59,10956.0,1992.0,797.0,3428.0,1631.0,328.0,0.0,6532.0,1101.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,1959.0,0.9292720702048141,51.8412698408584,5.499999999997239,0.8325676365488348,6,0.22,0.81,0.019,0.022,0.25
23300067,2023-04-02,2062BK1,121.07,8.87,11460.0,1512.0,867.0,2986.0,1778.0,315.0,0.0,6778.0,1135.0,393.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,2093.0,0.9317377250967236,55.98414140533589,7.579365079360066,0.8494983277587914,6,0.2,0.81,0.038,0.024,0.2
23100054,2023-04-02,C20MMNC(BSP),131.74,7.52,10773.0,2469.0,797.0,3454.0,1693.0,288.0,0.0,6608.0,1497.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,1981.0,0.9460002872257217,50.15940488803583,4.36330498177223,0.8546188793534303,43,0.2,0.81,0.021,0.023,0.25
23300044,2023-04-02,2062BK1,125.78,8.08,10341.0,1797.0,809.0,2906.0,1752.0,224.0,0.0,6699.0,1057.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,1976.0,0.9396384282015565,53.259659722903,5.754590984971756,0.8866396761129116,6,0.21,0.89,0.026,0.027,0.22
23300039,2023-04-02,C20MMNC(BSP),120.35,8.08,10602.0,1797.0,788.0,2202.0,1729.0,238.0,0.0,6529.0,1031.0,401.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,1967.0,0.9370863505338544,54.25010386328002,5.8998330550885365,0.8790035587184143,43,0.21,0.81,0.015,0.023,0.2
23300064,2023-04-02,C20MMNC(BSP),124.69,7.28,8136.0,1479.0,646.0,3468.0,1795.0,270.0,0.0,6495.0,1632.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,2065.0,0.9448359475566809,52.089181168882114,5.5010141987792425,0.8692493946727026,43,0.23,0.86,0.015,0.024,0.2
23300046,2023-04-02,S.TOWER6VAN,121.5,7.48,10263.0,1767.0,785.0,3527.0,2434.0,24.0,319.0,6007.0,949.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,2777.0,0.9420065126303149,49.440329217700075,5.808149405769209,0.876485415916141,67,0.2,1.33,0.022,0.027,0.22
23300049,2023-04-02,S.TOWER6VAN,115.05,8.68,9963.0,1788.0,802.0,4258.0,2438.0,0.0,404.0,5825.0,920.0,389.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,2842.0,0.9298472480325721,50.630160799212256,5.572147651003595,0.8578465869103244,67,0.2,1.33,0.018,0.027,0.22
23300052,2023-04-02,S.TOWER6VAN,115.04,8.14,10452.0,1794.0,810.0,3892.0,2342.0,88.0,248.0,6302.0,1056.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,2678.0,0.9339178437982308,54.780945757521025,5.826086956518492,0.8745332337562082,67,0.2,1.39,0.017,0.026,0.2
23300055,2023-04-02,SEQRFE550D,124.66,7.67,8889.0,1401.0,812.0,3042.0,1671.0,306.0,0.0,6235.0,1137.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,1977.0,0.9420388422811001,50.01604363829604,6.344753747318812,0.8452200303485862,73,0.2,0.84,0.021,0.02,0.21
23300058,2023-04-02,2062BK1,125.8,8.49,11838.0,2532.0,762.0,4030.0,1728.0,267.0,0.0,6220.0,1037.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,1995.0,0.9367786134415312,49.443561207874055,4.67535545023512,0.8661654135334004,6,0.22,0.88,0.026,0.029,0.24
23100096,2023-04-02,C20MMNC(BSP),129.32,8.27,9435.0,1992.0,780.0,3638.0,1730.0,261.0,0.0,6676.0,1070.0,0.0,0.13458333333333333,0.035124999999999997,0.9711249999999999,1991.0,0.9398938876303519,51.62387874998745,4.7364457831301525,0.868910095428996,43,0.21,0.76,0.015,0.022,0.22
23300111,2023-04-03,2062BK1,124.27,7.68,10965.0,1791.0,895.0,3773.0,1689.0,254.0,0.0,6271.0,990.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1943.0,0.9417961348924457,50.46270218032942,6.122278056948005,0.8692743180644008,6,0.21,0.76,0.022,0.024,0.22
23300114,2023-04-03,2062BK1,120.86,7.08,10380.0,1818.0,748.0,4151.0,1724.0,246.0,0.0,6159.0,973.0,305.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1970.0,0.9446615600989162,50.95978818425484,5.709570957092569,0.8751269035528553,6,0.22,0.79,0.02,0.018,0.2
23300123,2023-04-03,2062BK1,128.41,8.76,10218.0,1113.0,823.0,4476.0,1834.0,204.0,0.0,7000.0,1091.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2038.0,0.9361376394187059,54.512888403905364,9.180592991905499,0.8999018645726693,6,0.2,0.83,0.016,0.016,0.19
23300133,2023-04-03,SEQRFE550D,136.32,8.54,11943.0,990.0,796.0,5346.0,1793.0,383.0,0.0,6645.0,1074.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2176.0,0.9410465276754036,48.74559859119172,12.063636363624179,0.8239889705878566,73,0.2,0.82,0.017,0.02,0.23
23300137,2023-04-03,2830C20MMNC,127.82,7.68,10245.0,1017.0,791.0,1359.0,1793.0,170.0,0.0,6319.0,1188.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1963.0,0.9433210332033704,49.43670787005604,10.07374631267446,0.9133978604172627,17,0.21,0.77,0.021,0.02,0.24
23300140,2023-04-03,SEQRFE550D,120.5,9.07,10716.0,1008.0,724.0,0.0,1736.0,251.0,0.0,6472.0,1190.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1987.0,0.9299992282092306,53.70954356801901,10.630952380941835,0.8736789129336318,73,0.2,0.84,0.016,0.02,0.22
23300144,2023-04-03,SEQRFE550D,128.73,7.57,11262.0,1485.0,743.0,4835.0,1797.0,325.0,0.0,6730.0,1269.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2122.0,0.9444607483423004,52.27996581952708,7.583838383833277,0.8468426013191108,73,0.22,0.95,0.035,0.018,0.25
23300146,2023-04-03,2062BK1,127.04,8.15,9471.0,999.0,746.0,2419.0,1770.0,275.0,0.0,6657.0,1121.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2045.0,0.9397144759158245,52.40081863938601,9.480480480470991,0.8655256723712149,6,0.21,0.8,0.02,0.019,0.22
23300149,2023-04-03,SEQRFE550D,126.86,7.43,12036.0,1002.0,813.0,3088.0,1753.0,291.0,0.0,6807.0,1404.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2044.0,0.9446719785468415,53.657575279413074,12.011976047892203,0.8576320939330442,73,0.22,0.83,0.029,0.02,0.21
23300152,2023-04-03,2830C20MMNC,120.11,8.15,11442.0,2454.0,749.0,2126.0,1809.0,275.0,0.0,6404.0,1087.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2084.0,0.936457196312674,53.31779202353411,4.662591687039665,0.8680422264871075,17,0.2,0.79,0.018,0.021,0.16
23300153,2023-04-03,2830C20MMNC,133.52,7.53,10821.0,2004.0,820.0,3895.0,1802.0,243.0,0.0,6412.0,1028.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2045.0,0.9466146756402226,48.02276812426586,5.399700598799701,0.8811735941315985,17,0.21,0.81,0.02,0.021,0.26
23300155,2023-04-03,2830C20MMNC,120.94,8.88,10032.0,2013.0,782.0,3826.0,1742.0,283.0,0.0,6210.0,1173.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2025.0,0.9315975966651395,51.347775756148934,4.983606557374573,0.8602469135798221,17,0.22,0.79,0.019,0.025,0.21
23100116,2023-04-03,SWR14,133.11,0.0,10494.0,2928.0,725.0,5659.0,1157.0,294.0,0.0,6119.0,964.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1451.0,0.9999999999924875,45.96949891033003,3.584016393441399,0.7973811164708495,77,0.13,0.6,0.018,0.021,0.16
23300135,2023-04-03,C20MMNATLT,132.14,0.0,11385.0,987.0,779.0,4449.0,1753.0,271.0,0.0,6190.0,1243.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2024.0,0.9999999999924324,46.844256091669116,11.534954407283147,0.866106719367161,41,0.21,0.79,0.016,0.017,0.22
23300108,2023-04-03,2062BK1,121.86,7.43,10680.0,2307.0,920.0,3620.0,1706.0,284.0,0.0,6218.0,1029.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1990.0,0.942532291739945,51.02576727350217,4.629388816642987,0.8572864321603733,6,0.22,0.87,0.02,0.018,0.23
23200159,2023-04-03,2830C20MMNC,120.43,7.42,11271.0,1074.0,908.0,3777.0,1650.0,253.0,0.0,6744.0,1060.0,268.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1903.0,0.9419632381623624,55.9993357132276,10.494413407811457,0.8670520231209317,17,0.22,0.76,0.014,0.018,0.21
23200100,2023-04-03,2062BK1,124.3,9.49,10038.0,1575.0,751.0,4466.0,1664.0,243.0,179.0,6448.0,2688.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2086.0,0.9290679422906865,51.87449718381436,6.3733333333292865,0.7976989453495696,6,0.21,0.84,0.038,0.02,0.21
23200106,2023-04-03,2062BK1,124.05,6.7,10959.0,1407.0,855.0,3404.0,1671.0,246.0,186.0,6362.0,1019.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2103.0,0.948757170164828,51.28577186576956,7.788912579951821,0.7945791726101785,6,0.21,0.88,0.021,0.019,0.24
23200109,2023-04-03,C20MMNATLT,116.3,7.48,10680.0,1797.0,891.0,4061.0,1650.0,280.0,182.0,6541.0,1603.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2112.0,0.9395702051951884,56.24247635377264,5.9432387312153905,0.7812499999996301,41,0.2,0.76,0.027,0.017,0.2
23200112,2023-04-03,C20MMNATLT,131.41,7.68,10632.0,1791.0,908.0,5441.0,1677.0,270.0,176.0,6252.0,1504.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2123.0,0.9447839528295005,47.57628795337055,5.936348408706904,0.7899199246345785,41,0.2,0.76,0.031,0.024,0.21
23200115,2023-04-03,C20MMNATLT,122.44,4.76,9942.0,0.0,907.0,5786.0,1650.0,300.0,250.0,6516.0,1110.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2200.0,0.9625786163446337,53.21790264575941,9942000000000.0,0.749999999999659,41,0.2,0.78,0.031,0.024,0.18
23200118,2023-04-03,2062BK1,124.49,7.88,9177.0,1626.0,902.0,4567.0,1654.0,300.0,253.0,6420.0,1078.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2207.0,0.9404698949842074,51.570407261213184,5.64391143911092,0.749433620298709,6,0.2,0.78,0.016,0.019,0.21
23200120,2023-04-03,2062BK1,120.78,7.88,9045.0,1092.0,910.0,3721.0,1667.0,304.0,246.0,6281.0,1005.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2217.0,0.9387533032726664,52.003642986818974,8.282967032959448,0.7519170049613207,6,0.2,0.78,0.016,0.026,0.2
23200122,2023-04-03,2062BK1,116.47,7.53,9165.0,1128.0,916.0,3176.0,1657.0,307.0,246.0,6277.0,1006.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2210.0,0.9392741935408123,53.893706533408654,8.124999999992797,0.7497737556557693,6,0.22,0.8,0.023,0.019,0.21
23200125,2023-04-03,SEQRFE550D,116.42,8.15,9477.0,1629.0,11.0,2813.0,1657.0,304.0,246.0,6085.0,1008.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2207.0,0.9345749377784813,52.26765160580426,5.8176795580074785,0.7507929315809919,73,0.22,0.87,0.023,0.02,0.2
23200126,2023-04-03,2062BK1,125.55,10.21,10416.0,2970.0,875.0,2223.0,1647.0,304.0,182.0,7211.0,1067.0,371.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2133.0,0.9247937536761581,57.435284746655235,3.507070707069526,0.7721518987338152,6,0.2,0.81,0.022,0.021,0.21
23200141,2023-04-03,2062BK1,123.09,7.48,10635.0,1971.0,751.0,4726.0,1681.0,294.0,179.0,6794.0,1326.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2154.0,0.9427127211385258,55.19538548984324,5.395738203954645,0.78040854224662,6,0.2,0.8,0.025,0.021,0.24
23200143,2023-04-03,2830C20MMNC,120.32,6.7,11082.0,1590.0,742.0,3139.0,1701.0,304.0,0.0,6716.0,987.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2005.0,0.9472524011892044,55.81781914847226,6.969811320750334,0.8483790523686542,17,0.21,0.78,0.02,0.016,0.24
23200147,2023-04-03,2830C20MMNC,117.0,7.09,10119.0,2010.0,806.0,3417.0,1694.0,300.0,0.0,6886.0,1077.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1994.0,0.9428640502784844,58.85470085419782,5.034328358206451,0.8495486459373874,17,0.21,0.76,0.021,0.018,0.21
23200150,2023-04-03,SEQRFE550D,132.9,8.49,13203.0,1497.0,894.0,5545.0,1721.0,297.0,176.0,7314.0,1090.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2194.0,0.9399533205959406,55.03386004473263,8.819639278551223,0.7844120328164155,73,0.21,0.89,0.032,0.019,0.22
23300105,2023-04-03,C20MMNC(BSP),128.06,7.67,10932.0,1833.0,898.0,5022.0,1677.0,227.0,0.0,6530.0,1029.0,272.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1904.0,0.9434907536952518,50.991722629619,5.963993453351902,0.8807773109239072,43,0.22,0.79,0.018,0.016,0.2
23200103,2023-04-03,2062BK1,130.41,7.47,12180.0,2022.0,745.0,3556.0,1671.0,250.0,182.0,6769.0,1361.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2103.0,0.9458224543012343,51.90552871672491,6.023738872400582,0.7945791726101785,6,0.2,0.89,0.018,0.015,0.24
23100128,2023-04-03,2062BK1,129.49,9.12,11295.0,1980.0,782.0,3871.0,1688.0,254.0,0.0,6579.0,1038.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1942.0,0.9342038813870991,50.80701212409602,5.704545454542574,0.8692070030891508,6,0.18,0.79,0.024,0.02,0.21
23100151,2023-04-03,2062BK1,122.54,7.08,12207.0,2199.0,1143.0,3639.0,1754.0,352.0,0.0,6562.0,1160.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2106.0,0.9453787995606745,53.549861269352455,5.551159618005661,0.8328584995247708,6,0.22,0.78,0.038,0.016,0.2
23100148,2023-04-03,2062BK1,139.19,0.0,11733.0,2199.0,697.0,2049.0,1645.0,305.0,0.0,6917.0,1170.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1950.0,0.9999999999928156,49.694661972485854,5.335607094131271,0.8435897435893109,6,0.2,0.77,0.023,0.017,0.22
23100145,2023-04-03,SEQRFE550D,123.74,7.28,10581.0,1221.0,606.0,0.0,1616.0,358.0,0.0,5949.0,1008.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1974.0,0.9444359639677575,48.07661225110654,8.665847665840568,0.8186423505568294,73,0.21,0.83,0.014,0.014,0.23
23100142,2023-04-03,SEQRFE550D,125.29,7.42,11151.0,2175.0,805.0,3446.0,1736.0,288.0,406.0,6483.0,1023.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2430.0,0.9440886142646064,51.743954026245156,5.126896551721781,0.7144032921807759,73,0.2,0.94,0.024,0.014,0.22
23100136,2023-04-03,SEQRFE550D,122.8,8.5,11016.0,2724.0,797.0,3336.0,1732.0,338.0,0.0,6677.0,2372.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,2070.0,0.9352627570378121,54.37296416893833,4.044052863434639,0.8367149758450064,73,0.21,0.86,0.027,0.018,0.25
23100134,2023-04-03,2062BK1,126.42,7.2,10764.0,2463.0,750.0,3983.0,1699.0,275.0,0.0,6315.0,1215.0,0.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1974.0,0.9461158509134403,49.952539154801826,4.370280146161441,0.8606889564332013,6,0.18,0.8,0.015,0.019,0.22
23100130,2023-04-03,SEQRFE550D,130.55,0.0,10881.0,2292.0,734.0,3398.0,1714.0,284.0,0.0,6465.0,1018.0,324.0,0.15273529411764705,0.03261764705882353,1.0732941176470587,1998.0,0.9999999999923401,49.52125622328976,4.747382198950809,0.8578578578574285,73,0.22,0.81,0.03,0.02,0.19
23300176,2023-04-04,2830C20MMNAK,100.85,0.0,8103.0,0.0,768.0,648.0,1736.0,295.0,0.0,2694.0,733.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2031.0,0.9999999999900843,26.71294000965084,8102999999999.999,0.8547513540123808,16,0.21,0.78,0.016,0.015,0.19
23300187,2023-04-04,2062BK1,129.33,7.28,11094.0,2853.0,688.0,2929.0,1733.0,353.0,0.0,6597.0,1122.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2086.0,0.9467096112953173,51.009046624518604,3.888538380650582,0.8307766059439929,6,0.21,0.82,0.017,0.022,0.21
23300180,2023-04-04,2062BK1,127.43,9.5,11862.0,2529.0,809.0,4070.0,1770.0,278.0,0.0,6534.0,1097.0,277.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2048.0,0.9306214854237157,51.27520991876893,4.690391459072878,0.864257812499578,6,0.21,0.81,0.015,0.017,0.19
23200167,2023-04-04,2062BK1,122.66,8.0,11175.0,2409.0,811.0,3820.0,1698.0,273.0,0.0,7117.0,1079.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1971.0,0.9387723863390574,58.02217511773991,4.638854296386618,0.8614916286144793,6,0.21,0.77,0.015,0.016,0.21
23300162,2023-04-04,ASP1239,120.63,7.48,11259.0,2019.0,793.0,4803.0,1600.0,271.0,0.0,6194.0,999.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1871.0,0.9416126765986919,51.347094420530986,5.5765230312008045,0.855157669694893,24,0.43,0.79,0.025,0.016,0.22
23300168,2023-04-04,1786550D,124.21,8.48,10074.0,2043.0,828.0,5204.0,1685.0,294.0,0.0,6196.0,976.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1979.0,0.9360916421664324,49.88326221681118,4.930983847280993,0.8514401212729401,3,0.2,0.8,0.02,0.02,0.25
23300166,2023-04-04,1786550D,124.09,8.87,10101.0,2025.0,787.0,4961.0,1705.0,231.0,0.0,6326.0,1301.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1936.0,0.9332882069725235,50.97912805180933,4.988148148145685,0.8806818181813633,3,0.21,0.73,0.02,0.02,0.2
23300191,2023-04-04,2062BK1,128.84,8.15,12390.0,1809.0,873.0,4662.0,1753.0,240.0,0.0,6681.0,1133.0,276.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1993.0,0.9405066063147638,51.85501397041404,6.8490878938602275,0.8795785248364879,6,0.22,0.84,0.026,0.018,0.23
23300158,2023-04-04,2062BK1,124.15,7.28,10818.0,2058.0,790.0,4175.0,1809.0,254.0,0.0,6193.0,1001.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2063.0,0.9446092977178376,49.883205799034364,5.256559766761294,0.8768783325250233,6,0.21,0.77,0.023,0.018,0.2
23300171,2023-04-04,2062BK1,125.76,8.14,12261.0,975.0,713.0,3059.0,1743.0,258.0,0.0,676.0,2018.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2001.0,0.9392083644440687,5.3753180661150175,12.575384615371718,0.8710644677656816,6,0.21,0.76,0.019,0.017,0.21
23300193,2023-04-04,2062BK1,120.1,8.14,10464.0,4503.0,812.0,3528.0,1742.0,271.0,0.0,6300.0,996.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2013.0,0.9365252651205823,52.456286427539915,2.3237841439035476,0.8653750620959437,6,0.21,0.75,0.022,0.02,0.19
23300204,2023-04-04,2830C20MMNC,124.7,8.21,6954.0,1773.0,701.0,4290.0,1725.0,291.0,0.0,6478.0,1024.0,324.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2016.0,0.938228876676411,51.94867682396192,3.9221658206407657,0.8556547619043374,17,0.23,0.8,0.016,0.02,0.19
23300206,2023-04-04,2062BK1,122.55,7.43,10446.0,1194.0,699.0,4102.0,1779.0,190.0,0.0,6408.0,1014.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1969.0,0.94283735958653,52.288861688679816,8.748743718585638,0.9035043169116793,6,0.21,0.79,0.023,0.023,0.23
23200161,2023-04-04,2062BK1,122.14,7.43,11400.0,2226.0,789.0,4063.0,1650.0,273.0,0.0,6969.0,1049.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1923.0,0.9426564791159787,57.05747502818849,5.121293800536783,0.8580343213724088,6,0.2,0.8,0.031,0.02,0.21
23200156,2023-04-04,2062BK1,122.43,7.68,10113.0,2445.0,899.0,3206.0,1661.0,267.0,122.0,6936.0,1059.0,216.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2050.0,0.9409730228196067,56.65278118062033,4.1361963190167135,0.8102439024386292,6,0.21,0.79,0.015,0.018,0.25
23200172,2023-04-04,2830C20MMNC,126.28,7.67,11364.0,2265.0,743.0,4558.0,1694.0,267.0,0.0,7243.0,1062.0,324.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1961.0,0.9427398282871018,57.35666772206718,5.017218543044143,0.8638449770520837,17,0.21,0.73,0.018,0.016,0.21
23200175,2023-04-04,2062BK1,118.21,7.28,11466.0,2502.0,745.0,4360.0,1691.0,270.0,0.0,6682.0,978.0,517.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1961.0,0.9419874093478207,56.52652059845592,4.582733812947809,0.8623151453335736,6,0.22,0.81,0.014,0.015,0.23
23200181,2023-04-04,2830C20MMNC,126.47,7.82,5358.0,1293.0,704.0,4121.0,1664.0,287.0,0.0,6793.0,1823.0,424.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1951.0,0.9417678159137557,53.71234284768156,4.143851508117445,0.8528959507940272,17,0.19,0.71,0.015,0.025,0.18
23200139,2023-04-04,C20MMNATLT,126.29,8.14,10905.0,2274.0,809.0,3039.0,1634.0,300.0,182.0,6814.0,1136.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2116.0,0.9394480398650641,53.9551825160032,4.795514511871242,0.7722117202264782,41,0.21,0.84,0.034,0.02,0.21
23200195,2023-04-04,1786500D,124.82,7.53,11433.0,2001.0,756.0,3211.0,1718.0,294.0,0.0,7328.0,1154.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2012.0,0.9431054023351485,58.70854029755882,5.713643178407939,0.8538767395621999,2,0.21,0.77,0.028,0.022,0.236
23200201,2023-04-04,2062BK1,122.83,8.15,10446.0,2019.0,764.0,3429.0,1711.0,277.0,0.0,7002.0,1156.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1988.0,0.9377767598034985,57.0056175196857,5.173848439819132,0.8606639839029876,6,0.2,0.76,0.016,0.017,0.22
23200203,2023-04-04,2062BK1,126.53,7.87,10833.0,2025.0,784.0,3989.0,1725.0,287.0,0.0,6553.0,1123.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2012.0,0.9414434523739477,51.79008930647443,5.349629629626988,0.8573558648107071,6,0.22,0.79,0.026,0.021,0.26
23200207,2023-04-04,2830C20MMNC,124.04,0.0,10851.0,2040.0,748.0,4285.0,1644.0,280.0,0.0,6399.0,1093.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1924.0,0.999999999991938,51.58819735527581,5.319117647056216,0.8544698544694104,17,0.2,0.74,0.016,0.022,0.23
23200217,2023-04-04,2830C20MMNC,120.53,6.09,9066.0,2826.0,995.0,3299.0,1661.0,304.0,253.0,6192.0,995.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2218.0,0.9519033327993057,51.373102131823,3.208067940550882,0.7488728584306813,17,0.19,0.83,0.014,0.029,0.18
23200220,2023-04-04,1786550D,126.02,8.48,9111.0,3123.0,1006.0,2076.0,1630.0,307.0,256.0,6355.0,1534.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2193.0,0.9369516728554874,50.42850341175664,2.917387127760833,0.7432740538072307,3,0.22,0.85,0.02,0.03,0.21
23300215,2023-04-04,1786550D,119.52,8.08,10182.0,1125.0,1003.0,4321.0,1735.0,353.0,152.0,6280.0,1047.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2240.0,0.93667711598012,52.54350736234485,9.050666666658621,0.7745535714282257,3,0.21,0.82,0.02,0.02,0.22
23300212,2023-04-04,1786550D,122.1,6.8,11232.0,1149.0,1008.0,3720.0,1704.0,226.0,142.0,6597.0,1106.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2072.0,0.9472459270679034,54.02948402904153,9.775456919051544,0.8223938223934255,3,0.23,0.86,0.02,0.03,0.22
23300209,2023-04-04,1786550D,124.55,7.48,11202.0,1983.0,674.0,4053.0,1754.0,306.0,0.0,6564.0,3352.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2060.0,0.943346209187735,52.701726213948604,5.649016641449497,0.8514563106791984,3,0.24,0.9,0.02,0.02,0.25
23100154,2023-04-04,2062BK1,128.6,8.28,10887.0,2568.0,804.0,3304.0,1719.0,264.0,0.0,7039.0,1193.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1983.0,0.9395090590229435,54.73561430750595,4.2394859813067605,0.8668683812401075,6,0.2,0.76,0.032,0.015,0.2
23100163,2023-04-04,2830C20MMNC,122.0,7.52,12096.0,3213.0,705.0,4030.0,1699.0,224.0,0.0,6672.0,1070.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,1923.0,0.9419394688006336,54.68852458971567,3.7647058823517696,0.8835153406131651,17,0.2,0.79,0.024,0.02,0.2
23200169,2023-04-04,2062BK1,124.99,8.76,11772.0,2223.0,803.0,3854.0,1718.0,283.0,0.0,7157.0,1112.0,0.0,0.15657142857142858,0.04132142857142857,0.9843571428571429,2001.0,0.9345046728902093,57.260580846009596,5.295546558702071,0.8585707146422495,6,0.21,0.77,0.015,0.015,0.2
